Hotel ID,Nationality,Group Name,Room Type,Score,Score Level,Stay days,Month,Review,Sentiment
5_12,Việt Nam,Cặp đôi,Phòng Tiêu chuẩn Giường Đôi,9.2,4,1,8,tốt tốt,Tích cực
5_12,Việt Nam,Nhóm,Phòng Tiêu chuẩn Giường Đôi,7.6,2,8,6,tốt_phòng rộng_rãi cửa_sổ nắm hư,Trung tính
5_12,Việt Nam,Gia đình có em bé,Phòng Tiêu chuẩn Giường Đôi,8.8,3,2,6,giùm thuột tiện thuê đv rẻ,Trung tính
5_12,Việt Nam,Gia đình có em bé,Phòng Tiêu chuẩn Giường Đôi,9.2,4,1,2,không_nên miễn_phí trẻ phụ,Tích cực
5_12,Việt Nam,Cặp đôi,Phòng Tiêu chuẩn Giường Đôi,6.4,1,2,3,biển_nhiên tiện thoải_mái lắm,Trung tính
5_12,Việt Nam,Cặp đôi,Phòng Tiêu chuẩn Giường Đôi,6.4,1,1,3,ổn dơ dọn không_sạch_sẽ lắm,Tiêu cực
5_13,Việt Nam,Gia đình có em bé,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,2,2,trải_nghiệm đình hài_lòng địa_điểm quảng_trường đẹp sạch_sẽ tiện đầy_đủ tiện giá_cả,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,9,đẹp nằm tâm_tiện chăm_sóc thân_thiện giới_thiệu tốt hẹn,Tích cực
5_13,Việt Nam,Gia đình có em bé,Superior Có cửa sổ,9.2,4,2,12,đầy_đủ tiện tốt ngoại_trừ bật đẩy đẩy khiên bất_tiện dơ lắm bù tốt tốt rộng_rãi xài thử,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,9,trải_nghiệm nằm tâm_tiện_lợi ăn_uống dễ_mến hướng_dẫn ăn_uống tư_vấn ghé,Tích cực
5_13,Việt Nam,Gia đình có em bé,Phòng gia đình có ban công,10.0,4,2,6,đẹp nằm đông,Tích cực
5_13,Việt Nam,Đi công tác,Superior Có cửa sổ,10.0,4,1,12,giới_thiệu ăn_uống tuyệt hành_lý nhiệt_tình thích,Tích cực
5_13,Việt Nam,Cặp đôi,Deluxe Hướng phố Có ban công,10.0,4,2,12,tuyệt nghỉ hơi bất_tiện thân_thiện hơi đứng bàn_ghế thư_giãn mát yên_tĩnh đổi_vắng cảm_giác thoải_mái dễ_thương trừ không_chiếu thổi đùng_đùng lạnh đẹp không_tắm tiếc rẻ chất_lượng hài_lòng,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,4,hành_lý nhiệt_tình,Tích cực
5_13,Việt Nam,Nhóm,Superior Có cửa sổ,10.0,4,2,9,nằm tâm_thuận_tiện thoáng rộng đẹp thoải_mái,Tích cực
5_13,Việt Nam,Gia đình có em bé,Phòng gia đình hướng biển,8.0,3,1,6,tốt gắn tốt đổi sầm_uất ăn_uống sắm,Trung tính
5_13,Việt Nam,Gia đình có em bé,Superior Có cửa sổ,9.2,4,1,2,tốt sắm sắm thiết_kế không_thân_thiện,Tích cực
5_13,Việt Nam,Gia đình có em bé,Phòng Loại Sang Hướng Biển có Ban Công,8.4,3,2,8,đẹp rộng_cảnh đẹp sạch_sẽ thích thích trừ bơi bẩn vệ phát_hiện ổ_kiến quần_áo giết phát_hiện không_yêu_cầu đổi,Trung tính
5_13,Việt Nam,Gia đình có em bé,Phòng gia đình hướng biển,7.6,2,2,4,hàn rộng sạch kê ngủ cảm_giác hơi sợ bơi không_sợ hơi lạnh_cảnh cực đẹp dở không_chiều lắm từ_chối thẳng,Trung tính
5_13,Việt Nam,Gia đình có em bé,Superior Có cửa sổ,9.6,4,2,6,đỗ đỗ vất_vả,Tích cực
5_13,Việt Nam,Du lịch một mình,Phòng Tiêu chuẩn 1 người,10.0,4,1,1,tâm,Tích cực
5_13,Việt Nam,Gia đình có em bé,Phòng Loại Sang Hướng Biển có Ban Công,8.0,3,2,6,tốt sạch_đẹp nhiệt_tình thuận_lợi,Trung tính
5_13,Việt Nam,Cặp đôi,Deluxe Hướng phố Có ban công,7.2,2,1,7,tốt ổn,Trung tính
5_13,Việt Nam,Nhóm,Deluxe Hướng phố Có ban công,10.0,4,2,6,tốt,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,1,đẹp_tâm tốt_tâm cải_thiện,Tích cực
5_13,Việt Nam,Gia đình có em bé,Superior Có cửa sổ,8.8,3,1,2,nằm bơi hơi lạnh không_hỗ_trợ,Trung tính
5_13,Việt Nam,Cặp đôi,Deluxe Hướng phố Có ban công,10.0,4,1,5,,Tích cực
5_13,Việt Nam,Nhóm,Deluxe Hướng phố Có ban công,10.0,4,2,4,tuyệt_vời chỉnh,Tích cực
5_13,Việt Nam,Du lịch một mình,Phòng Tiêu chuẩn 1 người,10.0,4,1,2,,Tích cực
5_13,Việt Nam,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,7.6,2,1,3,tương_xứng kêu đổi chảy trắng_đục không dở,Tiêu cực
5_13,Việt Nam,Đi công tác,Deluxe Hướng phố Có ban công,10.0,4,1,1,hài_lòng,Tích cực
5_13,Việt Nam,Du lịch một mình,Phòng Tiêu chuẩn 1 người,10.0,4,2,3,,Tích cực
5_13,Hoa Kỳ,Gia đình có em bé,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,2,3,rộng,Tích cực
5_13,Việt Nam,Du lịch một mình,Phòng Tiêu chuẩn 1 người,10.0,4,1,2,rẻ,Tích cực
5_13,Việt Nam,Du lịch một mình,Phòng Tiêu chuẩn 1 người,10.0,4,1,2,,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,8.0,3,1,2,,Trung tính
5_13,Việt Nam,Du lịch một mình,Phòng Tiêu chuẩn 1 người,10.0,4,1,2,rẻ,Tích cực
5_13,Việt Nam,Du lịch một mình,Phòng Tiêu chuẩn 1 người,10.0,4,1,1,,Tích cực
5_13,Việt Nam,Nhóm,Phòng Gia Đình,10.0,4,2,2,tuyệt_vời,Tích cực
5_13,Việt Nam,Du lịch một mình,Superior Có cửa sổ,6.8,1,1,2,ổn,Trung tính
5_13,Việt Nam,Gia đình có em bé,Phòng gia đình có ban công,7.2,2,1,2,tốt không_hài_lòng dịch_vụ tolet hư,Tiêu cực
5_13,Việt Nam,Cặp đôi,Deluxe Hướng phố Có ban công,10.0,4,3,11,,Tích cực
5_13,Hoa Kỳ,Cặp đôi,Superior Có cửa sổ,10.0,4,1,1,địa_điểm phục_vụ lịch_sự,Tích cực
5_13,Việt Nam,Du lịch một mình,Phòng Tiêu chuẩn 1 người,10.0,4,1,12,,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,tâm_thuận_tiện tiện,Tích cực
5_13,Việt Nam,Nhóm,Superior Có cửa sổ,10.0,4,2,7,thoáng rộng vừa_phải,Tích cực
5_13,Việt Nam,Gia đình có em bé,Twin/Double room - Superior,10.0,4,1,9,tâm_phòng,Tích cực
5_13,Việt Nam,Đi công tác,Phòng Tiêu chuẩn 1 người,10.0,4,1,10,,Tích cực
5_13,Việt Nam,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,2,8,lịch_phòng sạch_sẽ đẹp,Tích cực
5_13,Việt Nam,Du lịch một mình,Superior Có cửa sổ,10.0,4,1,9,,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,8,tốt,Tích cực
5_13,Việt Nam,Cặp đôi,Deluxe Hướng phố Có ban công,9.6,4,3,8,,Tích cực
5_13,Việt Nam,Du lịch một mình,Superior Có cửa sổ,10.0,4,1,8,hoành_tráng đẹp nằm thuận_tiện,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,8,dễ_thương tiện nhiệt_tình,Tích cực
5_13,Việt Nam,Đi công tác,Superior Có cửa sổ,10.0,4,1,8,tốt vừa_phải chất_lượng tốt,Tích cực
5_13,Việt Nam,Cặp đôi,Deluxe Hướng phố Có ban công,8.0,3,3,6,tốt mát đơn_ghép bất_tiện,Trung tính
5_13,Việt Nam,Nhóm,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,2,6,,Tích cực
5_13,Việt Nam,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,7.2,2,2,5,viêw đợi,Trung tính
5_13,Bắc Macedonia,Nhóm,Superior Có cửa sổ,10.0,4,3,6,,Tích cực
5_13,Việt Nam,Gia đình có em bé,Superior Có cửa sổ,10.0,4,1,6,,Tích cực
5_13,Việt Nam,Đi công tác,Phòng Loại Sang Hướng Biển có Ban Công,9.2,4,1,6,tốt thân_thiện hơi chật,Tích cực
5_13,Việt Nam,Gia đình có em bé,Deluxe Hướng phố Có ban công,9.2,4,1,1,tạm ổn,Trung tính
5_13,Việt Nam,Gia đình có em bé,Phòng Superior,10.0,4,3,5,đẹp phục_vụ tốt,Tích cực
5_13,Việt Nam,Nhóm,Deluxe Hướng phố Có ban công,10.0,4,3,5,ổn,Tích cực
5_13,Việt Nam,Gia đình có em bé,Superior Có cửa sổ,9.6,4,2,5,nghỉ tuyệt_vời sạch_sẽ đầy_đủ kèm tốt đông xông_hơi,Tích cực
5_13,Việt Nam,Gia đình có em bé,Superior Có cửa sổ,10.0,4,1,4,tốt,Tích cực
5_13,Việt Nam,Nhóm,"Superior Window,No View",10.0,4,1,4,rộng_rãi nhà_tắm bốc,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,12,tuyệt_vời,Tích cực
5_13,Việt Nam,Nhóm,Phòng Loại Sang Hướng Biển có Ban Công,9.2,4,1,1,,Tích cực
5_13,Bắc Macedonia,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,2,1,,Tích cực
5_13,Việt Nam,Gia đình có em bé,Superior Có cửa sổ,10.0,4,1,2,,Tích cực
5_13,Việt Nam,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,2,12,sạch_sẽ,Tích cực
5_13,Việt Nam,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,1,11,đẹp rộng_rãi,Tích cực
5_13,Việt Nam,Đi công tác,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,1,11,tâm_phòng sạch_sẽ,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,9.2,4,1,10,vượt_trội giảm_giá bể bơi đẹp nhiệt_tình trừ cũ,Tích cực
5_13,Việt Nam,Đi công tác,Phòng Loại Sang Hướng Biển có Ban Công,8.8,3,2,9,sảnh hơi đẹp đổi nóng,Trung tính
5_13,Việt Nam,Gia đình có em bé,Superior Có cửa sổ,10.0,4,2,9,thế_hệ nghỉ sạch chất_lượng tốt,Tích cực
5_13,Việt Nam,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,8.4,3,1,7,đơn_giản không_đa_dạng lắm đông đa_dạng,Tiêu cực
5_13,Việt Nam,Nhóm,Phòng Deluxe Giường Đôi/2 Giường Đơn,6.4,1,1,6,kẹt đông kẹt điên,Tiêu cực
5_13,Việt Nam,Gia đình có em bé,Phòng cho 3 người có Ban Công,10.0,4,2,6,nằm thuận_lợi xây,Tích cực
5_13,Hàn Quốc,Du lịch một mình,Deluxe Hướng phố Có ban công,7.2,2,1,5,,Trung tính
5_13,Việt Nam,Cặp đôi,Deluxe Hướng phố Có ban công,9.2,4,1,3,ổn,Tích cực
5_13,Việt Nam,Gia đình có em bé,Deluxe Hướng phố Có ban công,8.0,3,3,2,không_gần tâm,Trung tính
5_13,Việt Nam,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,3,2,ghé chê ghé,Tích cực
5_13,Việt Nam,Cặp đôi,Deluxe Hướng phố Có ban công,10.0,4,1,4,rộng_rãi rộng đẹp đơn_giản đầy_đủ ổn bơi rộng đẹp,Tích cực
5_13,Việt Nam,Cặp đôi,Deluxe Hướng phố Có ban công,10.0,4,2,5,mắc nằm tốt,Tích cực
5_13,Việt Nam,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,1,2,đẹp cực dễ_thương,Tích cực
5_13,Úc,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,1,7,,Tích cực
5_13,Úc,Cặp đôi,Deluxe Hướng phố Có ban công,10.0,4,2,7,,Tích cực
5_13,Hồng Kông,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,4,8,,Tích cực
5_13,Việt Nam,Gia đình có em bé,Phòng Loại Sang Hướng Biển có Ban Công,7.6,2,1,2,tốt đông_đúc đỗ,Trung tính
5_13,Hoa Kỳ,Du lịch một mình,Phòng Tiêu chuẩn 1 người,10.0,4,3,2,,Tích cực
5_13,Malaysia,Cặp đôi,Twin/Double room - Superior,10.0,4,1,1,,Tích cực
5_13,Vương quốc Anh,Cặp đôi,Phòng Loại Sang Hướng Biển có Ban Công,10.0,4,1,1,,Tích cực
5_13,Malaysia,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_13,Hàn Quốc,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_13,Úc,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_13,Thổ Nhĩ Kỳ,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_13,New Zealand,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_13,Ba Lan,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_13,Vương quốc Anh,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_13,Việt Nam,Cặp đôi,Superior Có cửa sổ,10.0,4,1,10,,Tích cực
5_14,Việt Nam,Cặp đôi,Căn hộ hướng biển,10.0,4,1,8,đẹp bơi tràn chụp đẹp thích bơi,Tích cực
5_15,Việt Nam,Cặp đôi,Phòng Tiêu Chuẩn,7.2,2,2,4,tốt tiện hơi cách_tâm hơi bất_cập chấm,Trung tính
5_15,Việt Nam,Cặp đôi,Căn hộ hướng biển,7.6,2,3,10,tốt sạch_sẽ bộ_xíu nhiên dịch_vụ tiện_lợi,Trung tính
5_15,Việt Nam,Gia đình có em bé,Căn hộ Gia đình Nhìn ra Khu vườn,10.0,4,1,7,hài_lòng,Tích cực
5_15,Việt Nam,Du lịch một mình,Phòng Tiêu Chuẩn,10.0,4,2,6,đẹp thiết_kế thông_tiện vô_cùng sẵn_sàng sạch_đẹp êm_dịu thỏa_thích bơi ghé,Tích cực
5_15,Việt Nam,Cặp đôi,Căn hộ hướng biển,10.0,4,7,5,tốt nghỉ_mát thông bảo_trì tốt cộng,Tích cực
5_15,Việt Nam,Cặp đôi,Căn hộ gia đình,10.0,4,4,4,ưng đẹp siêu_nhiệt_tình ghé,Tích cực
5_16,Nhật Bản,Du lịch một mình,Phòng Senior Deluxe hướng thành phố,9.6,4,1,8,tuyệt_vời thân_thiện đáp_ứng muộn sang_trọng tốt,Tích cực
5_16,Việt Nam,Gia đình có em bé,Deluxe hướng thành phố,9.2,4,1,2,thân_thiện vắng dịch lện không_mất không_bị ưng,Tích cực
5_16,Việt Nam,Gia đình có em bé,Phòng Senior Deluxe hướng thành phố,10.0,4,1,4,,Tích cực
5_16,Việt Nam,Du lịch một mình,Deluxe hướng biển,10.0,4,10,10,sạch_sẽ tiện quoanh_vực quoanh lợi,Tích cực
5_16,Việt Nam,Nhóm,Deluxe hướng thành phố,10.0,4,3,1,nghỉ ổn đẹp,Tích cực
5_16,Việt Nam,Đi công tác,Deluxe hướng thành phố,8.0,3,1,6,thân_thiện rộng_rãi đông quốc_máy ưu_điểm thân_thiện vẻ rộng_rãi đẹp nhược_điểm đông quốc_máy quá_tải hơi xô bồ_hồ phục_vụ,Trung tính
5_16,Việt Nam,Đi công tác,Deluxe hướng thành phố,9.6,4,1,11,đẹp gọn_gàng trẻ lễ_phép đầy_đặn tốt,Tích cực
5_17,Việt Nam,Cặp đôi,Phòng Đôi Tiêu Chuẩn cho 2 Người,9.6,4,1,5,trải_nghiệm tuyệt_vời,Tích cực
5_17,Việt Nam,Cặp đôi,Phòng Đôi Tiêu Chuẩn cho 2 Người,8.0,3,1,7,tốt thoáng rộng hành_lý cũ lỗi cầu hơi mỏi,Trung tính
5_17,Việt Nam,Cặp đôi,Phòng Đôi Tiêu Chuẩn cho 2 Người,8.0,3,1,6,tốt ổn,Trung tính
5_17,Việt Nam,Cặp đôi,Phòng giường đôi có ban công,10.0,4,1,6,,Tích cực
5_17,Việt Nam,Cặp đôi,Phòng Standard giường đôi,10.0,4,1,6,tốt,Tích cực
5_17,Việt Nam,Gia đình có em bé,Phòng có giường cỡ King nhìn ra cảnh núi non,8.8,3,2,7,lịch_đình tốt,Trung tính
5_17,Việt Nam,Đi công tác,Phòng Standard giường đôi,8.8,3,1,7,tốt công_tác tốt,Trung tính
5_17,Việt Nam,Nhóm,Phòng 4 Người Nhìn Ra Biển,10.0,4,1,6,sạch_sẽ rẻ,Tích cực
5_18,Việt Nam,Du lịch một mình,Phòng Superior,10.0,4,1,8,đẹp hợp_lý phòng_tâm cơ_sở_tiện sạch_sẽ cũ,Tích cực
5_18,Việt Nam,Gia đình có em bé,Phòng Superior,10.0,4,1,7,tốt nằm đối_diện thuận_tiện thân_thiện rộng tốt,Tích cực
5_18,Việt Nam,Nhóm,Phòng Superior,10.0,4,1,7,tốt,Tích cực
5_18,Việt Nam,Cặp đôi,Phòng Loại Sang,7.6,2,1,12,xuyên vắng sợ tạm ổn tiện lắm cắm cắm để_trí đẹp cười,Trung tính
5_18,Việt Nam,Gia đình có em bé,Phòng Loại Sang,7.6,2,2,4,thất_vọng xuống_cấp cũ sớm_nhiên ẩm kèm khó_chịu đổi thất_vọng xét thuận_tiện đối_diện,Tiêu cực
5_18,Việt Nam,Cặp đôi,Phòng Superior,8.4,3,1,1,sát,Trung tính
5_18,Việt Nam,Nhóm,Phòng Loại Sang,7.6,2,1,11,tốt tốt cũ,Trung tính
5_18,Việt Nam,Cặp đôi,Phòng Superior,8.0,3,1,11,ổn,Trung tính
5_18,Việt Nam,Gia đình có em bé,Phòng Superior,7.6,2,1,6,tốt,Trung tính
5_18,Việt Nam,Nhóm,Phòng Tiêu Chuẩn,10.0,4,1,3,tốt kế,Tích cực
5_18,Việt Nam,Gia đình có em bé,Phòng Tiêu Chuẩn,8.8,3,2,3,,Trung tính
5_18,Việt Nam,Nhóm,Phòng Tiêu Chuẩn,8.4,3,2,11,tầm_giá tốt,Trung tính
5_18,Việt Nam,Đi công tác,Phòng Tiêu Chuẩn,9.6,4,2,10,,Tích cực
5_18,Việt Nam,Đi công tác,Phòng Tiêu Chuẩn,7.6,2,2,4,tốt không,Trung tính
5_18,Việt Nam,Cặp đôi,Phòng Tiêu Chuẩn,8.0,3,1,3,tốt,Trung tính
5_18,Việt Nam,Đi công tác,Phòng Tiêu Chuẩn,6.8,1,1,3,tạm không_đủ,Tiêu cực
5_18,Việt Nam,Đi công tác,Phòng Tiêu Chuẩn,7.2,2,3,12,,Trung tính
5_18,Việt Nam,Gia đình có em bé,Phòng Tiêu Chuẩn,7.2,2,1,11,cũ đồ_ăn đẹp thiết_bị cũ bể bơi bẩn ksanj gắn,Tiêu cực
5_18,Việt Nam,Nhóm,Phòng Tiêu Chuẩn,10.0,4,5,9,thoáng mát tiện,Tích cực
5_18,Việt Nam,Đi công tác,Phòng Senior Deluxe,7.6,2,9,9,tốt,Trung tính
5_18,Việt Nam,Đi công tác,Phòng Senior Deluxe,8.4,3,3,9,tốt tốt,Trung tính
5_18,Việt Nam,Gia đình có em bé,Phòng Loại Sang,7.6,2,3,8,,Trung tính
5_18,Việt Nam,Gia đình có em bé,Phòng Loại Sang,7.6,2,5,8,tốt đẹp,Trung tính
5_18,Việt Nam,Gia đình có em bé,Phòng Tiêu Chuẩn,7.6,2,3,7,thuận_tiện hơi sạch_sẽ phú_hợp,Trung tính
5_18,Việt Nam,Nhóm,Phòng Tiêu Chuẩn,7.2,2,1,6,tốt,Trung tính
5_18,Việt Nam,Gia đình có em bé,Phòng Loại Sang,6.8,1,3,4,ưu_điểm đẹp quan_sát tiệm_cận nhà_hàng liền kề,Trung tính
5_18,Việt Nam,Gia đình có em bé,Phòng Superior,6.4,1,1,3,bảo_vệ không_thân_thiện châm,Tiêu cực
5_18,Việt Nam,Nhóm,Phòng Superior,7.6,2,1,11,xuống_cấp tốt dự_định cải_tạo tâm thuận_tiện rẻ,Trung tính
5_18,Hoa Kỳ,Cặp đôi,Phòng Loại Sang,10.0,4,2,4,,Tích cực
5_18,Việt Nam,Gia đình có em bé,Phòng Tiêu Chuẩn,8.0,3,1,7,hơi thất_vọng kiến cắn,Tiêu cực
5_19,Việt Nam,Gia đình có em bé,Phòng Gia Đình,10.0,4,3,4,tuyệt_vời tốt,Tích cực
5_19,Việt Nam,Nhóm,Phòng Gia Đình,10.0,4,1,2,tốt sạch_sẽ dễ_thương âm_nma lọt tý_âm_tóm khảo,Tích cực
5_22,Việt Nam,Gia đình có em bé,Phòng Superior cho 3 Người - Không hút thuốc,6.8,1,1,7,,Trung tính
5_22,Việt Nam,Nhóm,Phòng Superior 4 người,10.0,4,1,6,giới_thiệu bạn_bè,Tích cực
5_22,Việt Nam,Du lịch một mình,Phòng Tiêu chuẩn giường đôi hoặc 2 giường,9.6,4,3,2,rẻ rộng_rãi chủ_siêu nhiệt_tình rộng,Tích cực
5_22,Việt Nam,Nhóm,Phòng Superior cho 3 Người - Không hút thuốc,10.0,4,2,2,người_nhà thích,Tích cực
5_23,Hàn Quốc,Nhóm,Các Phòng Gia Đình Thông Nhau,10.0,4,3,10,tốt sạch_sẽ thân_thiện xây_dựng nằm tốt rẻ kết_nối kết_nối kết_nối tất_nhiên chứa tốt,Tích cực
5_23,Hàn Quốc,Gia đình có em bé,Premier Deluxe 3 người,10.0,4,1,9,thành_phố tốt việt_nam thân_thiện cho_phép muộn giờ_phút miễn_phí đồng_ý muộn tặng đình đẹp hợp_lý phòng đáng_giá đề_nghị tốt,Tích cực
5_23,Hàn Quốc,Du lịch một mình,Các Phòng Gia Đình Thông Nhau,10.0,4,2,10,tuyệt_vời mát giặt thân_thiện dịch_vụ tốt kết_nối ngủ trẻ tiện_lợi đừng đợi bể bơi giống_hệt,Tích cực
5_23,Hàn Quốc,Gia đình có em bé,Phòng Deluxe 2 Giường đơn,10.0,4,2,10,cơ_sở_vật_chất vệ thân_thiện lắm nghỉ_dưỡng tốt thăm,Tích cực
5_23,Hàn Quốc,Nhóm,Các Phòng Gia Đình Thông Nhau,10.0,4,1,9,xuất_sắc thân_thiện tuyệt_vời nằm_tâm thành_phố mặc_dù mô không_lớn lắm bơi tốt bóng_mát bơi_lội tuyệt_vời quan thành_phố mà_còn rút_tiền rút_tiền,Tích cực
5_23,Việt Nam,Gia đình có em bé,Deluxe giường King,10.0,4,1,3,trải_nghiệm hàn_đình việt hiếm trải_nghiệm tốt,Tích cực
5_23,Việt Nam,Gia đình có em bé,Phòng Đôi Loại Sang,10.0,4,1,7,dễ_thương nhiệt_tình hài_lòng,Tích cực
5_23,Việt Nam,Gia đình có em bé,Premier Deluxe 2 giường,10.0,4,2,8,đẹp,Tích cực
5_23,Việt Nam,Cặp đôi,Suite giường King,9.2,4,3,10,đẹp bơi đẹp trẻ sạch_sẽ đẹp mượn đạp hơi,Tích cực
5_23,Việt Nam,Cặp đôi,Phòng Deluxe 2 Giường đơn,10.0,4,1,11,thuận_tiện ổn_áp ghé,Tích cực
5_23,Việt Nam,Nhóm,Premier Deluxe 3 người,9.2,4,2,10,xây sửa cơ_sở_vật_chất trông thân_thiện cộng bơi sạch_sẽ thích nằm_tâm khám_phá trừ đa_dạng,Tích cực
5_23,Việt Nam,Gia đình có em bé,Premier Deluxe 3 người,9.6,4,1,6,tuyệt_khách_sạn sạch_sẽ dễ_mến dịch_vụ tốt không_đẹp lắm,Tích cực
5_23,Việt Nam,Cặp đôi,Phòng Được sắp xếp tùy ý khi đến,10.0,4,1,7,dọn lễ_phép rộng thoáng sạch_sẽ xây bơi trừ yếu xét,Tích cực
